-0,565616607666016;-1,5;16,8920116424561|0,100000001490116
-0,681056618690491;-1,5;16,8797740936279|0,100000001490116
-0,80238264799118;-1,5;16,8021183013916|0,100000001490116
-0,688268661499023;-1,5;16,7644271850586|0,100000001490116
-0,580040693283081;-1,5;16,7268867492676|0,100000001490116
-0,477698683738708;-1,5;16,6913814544678|0,100000001490116
-0,381242692470551;-1,5;16,6447315216064|0,100000001490116
-0,290672719478607;-1,5;16,6061840057373|0,100000001490116
-0,205988734960556;-1,5;16,5709667205811|0,100000001490116
-0,127190738916397;-1,5;16,5709667205811|0,100000001490116
-0,0542787536978722;-1,5;16,489688873291|0,100000001490116
0,0127472281455994;-1,5;16,4498481750488|0,100000001490116
0,0738872140645981;-1,5;16,402645111084|0,100000001490116
0,129141196608543;-1,5;16,3666877746582|0,100000001490116
0,178509175777435;-1,5;16,3310565948486|0,100000001490116
0,221991151571274;-1,5;16,2838497161865|0,100000001490116
0,25958713889122;-1,5;16,2608108520508|0,100000001490116
0,291297107934952;-1,5;16,2608108520508|0,100000001490116
0,317121088504791;-1,5;16,1703567504883|0,100000001490116
0,337059080600739;-1,5;16,1224765777588|0,100000001490116
0,351111054420471;-1,5;16,0873565673828|0,100000001490116
0,359277039766312;-1,5;16,0480804443359|0,100000001490116
0,36155703663826;-1,5;16,0098609924316|0,100000001490116
0,357951015233994;-1,5;15,9724187850952|0,100000001490116
0,348459005355835;-1,5;15,9599533081055|0,100000001490116
0,333080977201462;-1,5;15,8809432983398|0,100000001490116
0,311816960573196;-1,5;15,843189239502|0,100000001490116
0,284666955471039;-1,5;15,8045520782471|0,100000001490116
0,251630932092667;-1,5;15,76780128479|0,100000001490116
0,212708920240402;-1,5;15,7307081222534|0,100000001490116
0,167900905013084;-1,5;15,6928310394287|0,100000001490116
0,117206893861294;-1,5;15,6550378799438|0,100000001490116
0,0606268793344498;-1,5;15,6550378799438|0,100000001490116
-0,00183913484215736;-1,5;15,5607452392578|0,100000001490116
-0,0701911449432373;-1,5;15,534158706665|0,100000001490116
-0,144429162144661;-1,5;15,493332862854|0,100000001490116
-0,224553167819977;-1,5;15,4530334472656|0,100000001490116
-0,310563176870346;-1,5;15,4115982055664|0,100000001490116
-0,40245920419693;-1,5;15,3724994659424|0,100000001490116
-0,500241219997406;-1,5;15,3430881500244|0,100000001490116
-0,603909254074097;-1,5;15,3430881500244|0,100000001490116
-0,713463306427002;-1,5;15,2496166229248|0,100000001490116
-0,828903317451477;-1,5;15,2055807113647|0,100000001490116
-0,71478933095932;-1,5;15,1619033813477|0,100000001490116
-0,606561303138733;-1,5;15,1212558746338|0,100000001490116
-0,50421929359436;-1,5;15,0827350616455|0,100000001490116
-0,407763302326202;-1,5;15,0417156219482|0,100000001490116
-0,317193329334259;-1,5;15,0417156219482|0,100000001490116
-0,232509344816208;-1,5;14,9668292999268|0,100000001490116
-0,153711348772049;-1,5;14,9317417144775|0,100000001490116
-0,080799363553524;-1,5;14,8919849395752|0,100000001490116
-0,0137733817100525;-1,5;14,8449058532715|0,100000001490116
0,0473666004836559;-1,5;14,8059844970703|0,100000001490116
0,102620586752892;-1,5;14,7821769714355|0,100000001490116
0,151988565921783;-1,5;14,7371463775635|0,100000001490116
0,195470541715622;-1,5;14,7128620147705|0,100000001490116
0,233066529035568;-1,5;14,7128620147705|0,100000001490116
0,2647764980793;-1,5;14,7128620147705|0,100000001490116
0,290600478649139;-1,5;14,5674362182617|0,100000001490116
0,310538470745087;-1,5;14,5305118560791|0,100000001490116
0,324590444564819;-1,5;14,480131149292|0,100000001490116
0,33275642991066;-1,5;14,4417419433594|0,100000001490116
0,335036426782608;-1,5;14,4152345657349|0,100000001490116
0,331430405378342;-1,5;14,4152345657349|0,100000001490116
0,321938395500183;-1,5;14,330265045166|0,100000001490116
0,30656036734581;-1,5;14,2806148529053|0,100000001490116
0,285296350717545;-1,5;14,2400550842285|0,100000001490116
0,258146345615387;-1,5;14,2045040130615|0,100000001490116
0,225110337138176;-1,5;14,1669616699219|0,100000001490116
0,186188325285912;-1,5;14,130072593689|0,100000001490116
0,141380310058594;-1,5;14,1037969589233|0,100000001490116
0,0906862989068031;-1,5;14,1037969589233|0,100000001490116
0,0341062843799591;-1,5;14,0007457733154|0,100000001490116
-0,028359729796648;-1,5;13,9612579345703|0,100000001490116
-0,096711739897728;-1,5;13,9235897064209|0,100000001490116
-0,170949757099152;-1,5;13,8865652084351|0,100000001490116
-0,251073777675629;-1,5;13,8492755889893|0,100000001490116
-0,337083786725998;-1,5;13,8125629425049|0,100000001490116
-0,428979814052582;-1,5;13,799654006958|0,100000001490116
-0,526761829853058;-1,5;13,7238006591797|0,100000001490116
-0,630429863929749;-1,5;13,6859159469604|0,100000001490116
-0,739983916282654;-1,5;13,6464176177979|0,100000001490116
-0,855423927307129;-1,5;13,608980178833|0,100000001490116
-0,976749956607819;-1,5;13,5696363449097|0,100000001490116
-1,10396194458008;-1,5;13,5206251144409|0,100000001490116
-1,23705995082855;-1,5;13,4954376220703|0,100000001490116
-1,37604403495789;-1,5;13,4954376220703|0,100000001490116
-1,52091407775879;-1,5;13,4028005599976|0,100000001490116
-1,67167007923126;-1,5;13,3657627105713|0,100000001490116
-1,82831215858459;-1,5;13,3287830352783|0,100000001490116
-1,9908401966095;-1,5;13,2878532409668|0,100000001490116
-1,8767261505127;-1,5;13,2507801055908|0,100000001490116
-1,76849818229675;-1,5;13,2000322341919|0,100000001490116
-1,66615617275238;-1,5;13,1875991821289|0,100000001490116
-1,56970024108887;-1,5;13,1875991821289|0,100000001490116
-1,47913026809692;-1,5;13,0915241241455|0,100000001490116
-1,39444625377655;-1,5;13,043155670166|0,100000001490116
-1,31564831733704;-1,5;13,0081672668457|0,100000001490116
-1,24273633956909;-1,5;12,9627876281738|0,100000001490116
-1,17571032047272;-1,5;12,9299964904785|0,100000001490116
-1,1145703792572;-1,5;12,8818264007568|0,100000001490116
-1,05931639671326;-1,5;12,8818264007568|0,100000001490116
-1,00994837284088;-1,5;12,8044586181641|0,100000001490116
-0,96646636724472;-1,5;12,7671060562134|0,100000001490116
-0,928870379924774;-1,5;12,7311267852783|0,100000001490116
-0,897160410881042;-1,5;12,6847095489502|0,100000001490116
-0,871336460113525;-1,5;12,6498556137085|0,100000001490116
-0,851398468017578;-1,5;12,6056575775146|0,100000001490116
-0,837346494197845;-1,5;12,5816917419434|0,100000001490116
-0,829180538654327;-1,5;12,5816917419434|0,100000001490116
-0,826900541782379;-1,5;12,4925470352173|0,100000001490116
-0,830506563186646;-1,5;12,4457883834839|0,100000001490116
-0,839998602867126;-1,5;12,4108142852783|0,100000001490116
-0,855376601219177;-1,5;12,3658618927002|0,100000001490116
-0,876640617847443;-1,5;12,321400642395|0,100000001490116
-0,903790652751923;-1,5;12,2870254516602|0,100000001490116
-0,936826646327972;-1,5;12,2760620117188|0,100000001490116
-0,975748658180237;-1,5;12,209846496582|0,100000001490116
-1,02055668830872;-1,5;12,1644687652588|0,100000001490116
-1,07125067710876;-1,5;12,128324508667|0,100000001490116
-1,12783074378967;-1,5;12,0835275650024|0,100000001490116
-1,19029676914215;-1,5;12,04931640625|0,100000001490116
-1,2586487531662;-1,5;12,0022087097168|0,100000001490116
-1,33288681507111;-1,5;11,966649055481|0,100000001490116
-1,41301083564758;-1,5;11,966649055481|0,100000001490116
-1,49902081489563;-1,5;11,8802118301392|0,100000001490116
-1,59091687202454;-1,5;11,8446969985962|0,100000001490116
-1,68869888782501;-1,5;11,8106803894043|0,100000001490116
-1,79236686229706;-1,5;11,76442527771|0,100000001490116
-1,90192091464996;-1,5;11,7276515960693|0,100000001490116
-1,78780686855316;-1,5;11,6811027526855|0,100000001490116
-1,67957890033722;-1,5;11,65797996521|0,100000001490116
-1,57723689079285;-1,5;11,65797996521|0,100000001490116
-1,48078083992004;-1,5;11,5665149688721|0,100000001490116
-1,3902108669281;-1,5;11,5306949615479|0,100000001490116
-1,30552685260773;-1,5;11,4835710525513|0,100000001490116
-1,22672891616821;-1,5;11,4498815536499|0,100000001490116
-1,15381693840027;-1,5;11,4011545181274|0,100000001490116
-1,08679091930389;-1,5;11,3667602539063|0,100000001490116
-1,02565097808838;-1,5;11,355432510376|0,100000001490116
-0,970396995544434;-1,5;11,286997795105|0,100000001490116
-0,921029031276703;-1,5;11,2508487701416|0,100000001490116
-0,877547025680542;-1,5;11,2023410797119|0,100000001490116
-0,839951038360596;-1,5;11,1671752929688|0,100000001490116
-0,808241069316864;-1,5;11,1210613250732|0,100000001490116
-0,782417058944702;-1,5;11,0861148834229|0,100000001490116
-0,762479066848755;-1,5;11,0521697998047|0,100000001490116
-0,748427093029022;-1,5;11,0521697998047|0,100000001490116
-0,740261137485504;-1,5;10,9714965820313|0,100000001490116
-0,737981140613556;-1,5;10,923583984375|0,100000001490116
-0,741587162017822;-1,5;10,8878288269043|0,100000001490116
-0,751079201698303;-1,5;10,8521461486816|0,100000001490116
-0,766457200050354;-1,5;10,8038778305054|0,100000001490116
-0,787721216678619;-1,5;10,7671937942505|0,100000001490116
-0,814871251583099;-1,5;10,7425861358643|0,100000001490116
-0,847907245159149;-1,5;10,7425861358643|0,100000001490116
-0,886829257011414;-1,5;10,6509304046631|0,100000001490116
-0,931637287139893;-1,5;10,6025114059448|0,100000001490116
-0,982331275939941;-1,5;10,5671148300171|0,100000001490116
-1,03891134262085;-1,5;10,5224723815918|0,100000001490116
-1,10137736797333;-1,5;10,4883499145508|0,100000001490116
-1,16972935199738;-1,5;10,4424467086792|0,100000001490116
-1,24396741390228;-1,5;10,4424467086792|0,100000001490116
-1,32409143447876;-1,5;10,3612785339355|0,100000001490116
-1,41010141372681;-1,5;10,326379776001|0,100000001490116
-1,50199747085571;-1,5;10,291597366333|0,100000001490116
-1,59977948665619;-1,5;10,2462711334229|0,100000001490116
-1,70344746112823;-1,5;10,2116079330444|0,100000001490116
-1,81300151348114;-1,5;10,1648101806641|0,100000001490116
-1,92844152450562;-1,5;10,1408128738403|0,100000001490116
-2,04976749420166;-1,5;10,1408128738403|0,100000001490116
-2,17697954177856;-1,5;10,0443286895752|0,100000001490116
-2,31007766723633;-1,5;10,0065813064575|0,100000001490116
-2,19596362113953;-1,5;9,97129249572754|0,100000001490116
-2,08773565292358;-1,5;9,92381954193115|0,100000001490116
-1,98539364337921;-1,5;9,88570117950439|0,100000001490116
-1,8889377117157;-1,5;9,85122966766357|0,100000001490116
-1,79836773872375;-1,5;9,83967018127441|0,100000001490116
-1,71368372440338;-1,5;9,76040840148926|0,100000001490116
-1,63488578796387;-1,5;9,7256965637207|0,100000001490116
-1,56197381019592;-1,5;9,69014167785645|0,100000001490116
-1,49494779109955;-1,5;9,64308166503906|0,100000001490116
-1,43380784988403;-1,5;9,6082820892334|0,100000001490116
-1,37855386734009;-1,5;9,56103801727295|0,100000001490116
-1,32918584346771;-1,5;9,53844928741455|0,100000001490116
-1,2857038974762;-1,5;9,53844928741455|0,100000001490116
-1,24810791015625;-1,5;9,44994068145752|0,100000001490116
-1,21639788150787;-1,5;9,4033031463623|0,100000001490116
-1,19057393074036;-1,5;9,36488056182861|0,100000001490116
-1,17063593864441;-1,5;9,32926273345947|0,100000001490116
-1,15658390522003;-1,5;9,28098678588867|0,100000001490116
-1,14841794967651;-1,5;9,24478816986084|0,100000001490116
-1,14613795280457;-1,5;9,2316780090332|0,100000001490116
-1,14974391460419;-1,5;9,2316780090332|0,100000001490116
-1,15923595428467;-1,5;9,12884140014648|0,100000001490116
-1,17461395263672;-1,5;9,08255958557129|0,100000001490116
-1,19587790966034;-1,5;9,04754638671875|0,100000001490116
-1,22302794456482;-1,5;9,00101470947266|0,100000001490116
-1,25606393814087;-1,5;8,96557998657227|0,100000001490116
-1,29498600959778;-1,5;8,93037605285645|0,100000001490116
-1,33979403972626;-1,5;8,93037605285645|0,100000001490116
-1,39048802852631;-1,5;8,85109329223633|0,100000001490116
-1,44706809520721;-1,5;8,80446720123291|0,100000001490116
-1,50953412055969;-1,5;8,76904201507568|0,100000001490116
-1,57788610458374;-1,5;8,72228813171387|0,100000001490116
-1,65212416648865;-1,5;8,68431282043457|0,100000001490116
-1,73224818706512;-1,5;8,6459436416626|0,100000001490116
-1,81825816631317;-1,5;8,62229537963867|0,100000001490116
-1,91015422344208;-1,5;8,62229537963867|0,100000001490116
-2,00793623924255;-1,5;8,52755641937256|0,100000001490116
-1,89382219314575;-1,5;8,4825382232666|0,100000001490116
-1,78559422492981;-1,5;8,44817066192627|0,100000001490116
-1,68325221538544;-1,5;8,40006828308105|0,100000001490116
-1,58679628372192;-1,5;8,36617660522461|0,100000001490116
-1,49622631072998;-1,5;8,32528591156006|0,100000001490116
-1,41154229640961;-1,5;8,3129358291626|0,100000001490116
-1,33274435997009;-1,5;8,24440383911133|0,100000001490116
-1,25983238220215;-1,5;8,20881652832031|0,100000001490116
-1,19280636310577;-1,5;8,16145324707031|0,100000001490116
-1,13166642189026;-1,5;8,12719821929932|0,100000001490116
-1,07641243934631;-1,5;8,08960342407227|0,100000001490116
-1,02704441547394;-1,5;8,04163551330566|0,100000001490116
-0,983562409877777;-1,5;8,00354671478271|0,100000001490116
-0,945966422557831;-1,5;8,00354671478271|0,100000001490116
-0,914256453514099;-1,5;7,92041349411011|0,100000001490116
-0,888432502746582;-1,5;7,88275051116943|0,100000001490116
-0,868494510650635;-1,5;7,84812784194946|0,100000001490116
-0,854442536830902;-1,5;7,80278635025024|0,100000001490116
-0,846276581287384;-1,5;7,76716709136963|0,100000001490116
-0,843996584415436;-1,5;7,73148536682129|0,100000001490116
-0,847602605819702;-1,5;7,69647884368896|0,100000001490116
-0,857094645500183;-1,5;7,69647884368896|0,100000001490116
-0,872472643852234;-1,5;7,60473823547363|0,100000001490116
-0,893736660480499;-1,5;7,57157421112061|0,100000001490116
-0,920886695384979;-1,5;7,52264547348022|0,100000001490116
-0,953922688961029;-1,5;7,48835182189941|0,100000001490116
-0,992844700813293;-1,5;7,44014263153076|0,100000001490116
-1,03765273094177;-1,5;7,40559196472168|0,100000001490116
-1,08834671974182;-1,5;7,3941011428833|0,100000001490116
-1,14492678642273;-1,5;7,32662773132324|10
-1,20739281177521;3;17,2984504699707|0,100000001490116
-1,27574479579926;3;17,2523460388184|0,100000001490116
-1,34998285770416;3;17,2181282043457|0,100000001490116
-1,43010687828064;3;17,171407699585|0,100000001490116
-1,51611685752869;3;17,1371212005615|0,100000001490116
-1,60801291465759;3;17,090841293335|0,100000001490116
-1,70579493045807;3;17,090841293335|0,100000001490116
-1,80946290493011;3;17,0093193054199|0,100000001490116
-1,69534885883331;3;16,9731407165527|0,100000001490116
-1,58712089061737;3;16,9391231536865|0,100000001490116
-1,484778881073;3;16,8899250030518|0,100000001490116
-1,3883228302002;3;16,852352142334|0,100000001490116
-1,29775285720825;3;16,817626953125|0,100000001490116
-1,21306884288788;3;16,7815265655518|0,100000001490116
-1,13427090644836;3;16,7815265655518|0,100000001490116
-1,06135892868042;3;16,6919116973877|0,100000001490116
-0,99433296918869;3;16,6524467468262|0,100000001490116
-0,93319296836853;3;16,6172561645508|0,100000001490116
-0,877938985824585;3;16,570405960083|0,100000001490116
-0,828571021556854;3;16,5349502563477|0,100000001490116
-0,785089015960693;3;16,4983577728271|0,100000001490116
-0,747493028640747;3;16,4741554260254|0,100000001490116
-0,715783059597015;3;16,4741554260254|0,100000001490116
-0,689959049224854;3;16,3735218048096|0,100000001490116
-0,670021057128906;3;16,3366298675537|0,100000001490116
-0,655969083309174;3;16,2900886535645|0,100000001490116
-0,647803127765656;3;16,2546195983887|0,100000001490116
-0,645523130893707;3;16,2085304260254|0,100000001490116
-0,649129152297974;3;16,168909072876|0,100000001490116
-0,535015165805817;3;16,168909072876|0,100000001490116
-0,426787167787552;3;16,0906639099121|0,100000001490116
-0,324445188045502;3;16,0549163818359|0,100000001490116
-0,227989196777344;3;16,0175666809082|0,100000001490116
-0,137419208884239;3;15,9712209701538|0,100000001490116
-0,0527352169156075;3;15,9360656738281|0,100000001490116
0,0260627716779709;3;15,900318145752|0,100000001490116
0,0989747568964958;3;15,860936164856|0,100000001490116
0,166000738739967;3;15,860936164856|0,100000001490116
0,227140724658966;3;15,7829246520996|0,100000001490116
0,282394707202911;3;15,7421321868896|0,100000001490116
0,331762671470642;3;15,7001667022705|0,100000001490116
0,375244647264481;3;15,6795129776001|0,100000001490116
0,412840634584427;3;15,6140174865723|0,100000001490116
0,444550603628159;3;15,575047492981|0,100000001490116
0,470374584197998;3;15,5518398284912|0,100000001490116
0,490312576293945;3;15,5518398284912|0,100000001490116
0,504364550113678;3;15,4515943527222|0,100000001490116
0,512530505657196;3;15,4136981964111|0,100000001490116
0,626644492149353;3;15,3784027099609|0,100000001490116
0,734872460365295;3;15,3308382034302|0,100000001490116
0,837214469909668;3;15,2965717315674|0,100000001490116
0,933670461177826;3;15,2492294311523|0,100000001490116
1,02424049377441;3;15,2492294311523|0,100000001490116
1,10892450809479;3;15,178373336792|0,100000001490116
1,1877224445343;3;15,1398162841797|0,100000001490116
1,26063442230225;3;15,0926332473755|0,100000001490116
1,32766044139862;3;15,0579471588135|0,100000001490116
1,38880038261414;3;15,0109577178955|0,100000001490116
1,44405436515808;3;14,9757900238037|0,100000001490116
1,49342238903046;3;14,9418144226074|0,100000001490116
1,53690433502197;3;14,9418144226074|0,100000001490116
1,57450032234192;3;14,8587341308594|0,100000001490116
1,6062103509903;3;14,8120040893555|0,100000001490116
1,63203430175781;3;14,7768898010254|0,100000001490116
1,65197229385376;3;14,7293376922607|0,100000001490116
1,66602432727814;3;14,6935195922852|0,100000001490116
1,67419028282166;3;14,6575050354004|0,100000001490116
1,6764702796936;3;14,6326913833618|0,100000001490116
1,67286431789398;3;14,6326913833618|0,100000001490116
1,6633722782135;3;14,5286808013916|0,100000001490116
1,7774863243103;3;14,4928169250488|0,100000001490116
1,88571429252625;3;14,4558172225952|0,100000001490116
1,98805630207062;3;14,4202823638916|0,100000001490116
2,08451223373413;3;14,3685665130615|0,100000001490116
2,17508220672607;3;14,3315505981445|0,100000001490116
2,25976610183716;3;14,3315505981445|0,100000001490116
2,33856415748596;3;14,2609167098999|0,100000001490116
2,41147613525391;3;14,2108459472656|0,100000001490116
2,47850203514099;3;14,1745233535767|0,100000001490116
2,5396420955658;3;14,1374130249023|0,100000001490116
2,59489607810974;3;14,0881338119507|0,100000001490116
2,64426398277283;3;14,0611343383789|0,100000001490116
2,68774604797363;3;14,0223197937012|0,100000001490116
2,72534203529358;3;14,0223197937012|0,100000001490116
2,75705194473267;3;13,9373407363892|0,100000001490116
2,78287601470947;3;13,8888244628906|0,100000001490116
2,80281400680542;3;13,8522872924805|0,100000001490116
2,81686592102051;3;13,814151763916|0,100000001490116
2,82503199577332;3;13,7769575119019|0,100000001490116
2,82731199264526;3;13,7293405532837|0,100000001490116
2,82370591163635;3;13,7165107727051|0,100000001490116
2,81421399116516;3;13,7165107727051|0,100000001490116
2,79883599281311;3;13,6115074157715|0,100000001490116
2,7775719165802;3;13,5769901275635|0,100000001490116
2,75042200088501;3;13,529468536377|0,100000001490116
2,71738600730896;3;13,4925546646118|0,100000001490116
2,67846393585205;3;13,4570121765137|0,100000001490116
2,63365602493286;3;13,4198875427246|0,100000001490116
2,58296203613281;3;13,4063110351563|0,100000001490116
2,5263819694519;3;13,3371963500977|0,100000001490116
2,46391606330872;3;13,289981842041|0,100000001490116
2,39556407928467;3;13,2533397674561|0,100000001490116
2,32132601737976;3;13,2184343338013|0,100000001490116
2,24120211601257;3;13,170280456543|0,100000001490116
2,15519213676453;3;13,1336860656738|0,100000001490116
2,26930618286133;3;13,0972871780396|0,100000001490116
2,37753415107727;3;13,0972871780396|0,100000001490116
2,47987604141235;3;13,0148410797119|0,100000001490116
2,57633209228516;3;12,979736328125|0,100000001490116
2,6669020652771;3;12,9290027618408|0,100000001490116
2,75158596038818;3;12,8908576965332|0,100000001490116
2,83038401603699;3;12,8564205169678|0,100000001490116
2,90329599380493;3;12,8104019165039|0,100000001490116
2,97032189369202;3;12,7880916595459|0,100000001490116
3,03146195411682;3;12,7880916595459|0,100000001490116
3,08671593666077;3;12,6987619400024|0,100000001490116
3,13608384132385;3;12,6511821746826|0,100000001490116
3,17956590652466;3;12,6171245574951|0,100000001490116
3,2171618938446;3;12,5689868927002|0,100000001490116
3,24887180328369;3;12,5342283248901|0,100000001490116
3,2746958732605;3;12,4975967407227|0,100000001490116
3,29463386535645;3;12,4858274459839|0,100000001490116
3,30868577957153;3;12,4194927215576|0,100000001490116
3,31685185432434;3;12,3721866607666|0,100000001490116
3,31913185119629;3;12,3356275558472|0,100000001490116
3,31552577018738;3;12,2899312973022|0,100000001490116
3,30603384971619;3;12,2557392120361|0,100000001490116
3,29065585136414;3;12,2100896835327|0,100000001490116
3,26939177513123;3;12,185525894165|0,100000001490116
3,24224185943604;3;12,185525894165|0,100000001490116
3,20920586585999;3;12,0936946868896|0,100000001490116
3,17028379440308;3;12,0541038513184|0,100000001490116
3,12547588348389;3;12,0171146392822|0,100000001490116
3,07478189468384;3;11,9693918228149|0,100000001490116
3,01820182800293;3;11,9350528717041|0,100000001490116
2,95573592185974;3;11,8995246887207|0,100000001490116
2,88738393783569;3;11,8764028549194|0,100000001490116
2,81314587593079;3;11,8096771240234|0,100000001490116
2,7330219745636;3;11,7718048095703|0,100000001490116
2,8471360206604;3;11,7358627319336|0,100000001490116
2,95536398887634;3;11,6883983612061|0,100000001490116
3,05770587921143;3;11,6511945724487|0,100000001490116
3,15416193008423;3;11,6160516738892|0,100000001490116
3,24473190307617;3;11,5771503448486|0,100000001490116
3,32941579818726;3;11,564902305603|0,100000001490116
3,40821385383606;3;11,4979419708252|0,100000001490116
3,481125831604;3;11,4494352340698|0,100000001490116
3,54815173149109;3;11,4161128997803|0,100000001490116
3,60929179191589;3;11,3689775466919|0,100000001490116
3,66454577445984;3;11,3338184356689|0,100000001490116
3,71391367912292;3;11,2882804870605|0,100000001490116
3,75739574432373;3;11,2538270950317|0,100000001490116
3,79499173164368;3;11,2538270950317|0,100000001490116
3,82670164108276;3;11,172534942627|0,100000001490116
3,85252571105957;3;11,136866569519|0,100000001490116
3,87246370315552;3;11,0911388397217|0,100000001490116
3,88651561737061;3;11,0558614730835|0,100000001490116
3,89468169212341;3;11,010534286499|0,100000001490116
3,89696168899536;3;10,973443031311|0,100000001490116
3,89335560798645;3;10,9494524002075|0,100000001490116
3,88386368751526;3;10,9494524002075|0,100000001490116
3,86848568916321;3;10,8495502471924|0,100000001490116
3,8472216129303;3;10,811653137207|0,100000001490116
3,82007169723511;3;10,7765426635742|0,100000001490116
3,78703570365906;3;10,7282905578613|0,100000001490116
3,74811363220215;3;10,6909999847412|0,100000001490116
3,70330572128296;3;10,655161857605|0,100000001490116
3,65261173248291;3;10,6430597305298|0,100000001490116
3,596031665802;3;10,5722637176514|0,100000001490116
3,53356575965881;3;10,5365705490112|0,100000001490116
3,46521377563477;3;10,4997854232788|0,100000001490116
3,39097571372986;3;10,4495229721069|0,100000001490116
3,31085181236267;3;10,4111747741699|0,100000001490116
3,22484183311462;3;10,373854637146|0,100000001490116
3,13294577598572;3;10,3356847763062|0,100000001490116
3,03516387939453;3;10,3356847763062|0,100000001490116
2,93149590492249;3;10,2518177032471|0,100000001490116
2,82194185256958;3;10,2139596939087|0,100000001490116
2,70650172233582;3;10,1782884597778|0,100000001490116
2,58517575263977;3;10,1287889480591|0,100000001490116
2,45796370506287;3;10,0883913040161|0,100000001490116
2,57207775115967;3;10,0485076904297|0,100000001490116
2,68030571937561;3;10,0239963531494|0,100000001490116
2,78264760971069;3;10,0239963531494|0,100000001490116
2,8791036605835;3;9,93230533599854|0,100000001490116
2,96967363357544;3;9,89419174194336|0,100000001490116
3,05435752868652;3;9,85890293121338|0,100000001490116
3,13315558433533;3;9,80902862548828|0,100000001490116
3,20606756210327;3;9,77349948883057|0,100000001490116
3,27309346199036;3;9,73699760437012|0,100000001490116
3,33423352241516;3;9,71184253692627|0,100000001490116
3,38948750495911;3;9,71184253692627|0,100000001490116
3,43885540962219;3;9,61704254150391|0,100000001490116
